Run,TTFB_seconds,Status
681,1.7770476341247559,Success
682,1.7622778415679932,Success
683,1.6435298919677734,Success
684,1.763932228088379,Success
685,1.8914892673492432,Success
686,1.6844892501831055,Success
687,1.8395884037017822,Success
688,1.8917107582092285,Success
689,1.7475206851959229,Success
690,1.9708547592163086,Success
691,1.8962666988372803,Success
692,1.730097770690918,Success
693,1.8630774021148682,Success
694,1.6547389030456543,Success
695,1.755441427230835,Success
696,1.809638261795044,Success
697,1.6831402778625488,Success
698,1.5406723022460938,Success
699,1.6937484741210938,Success
700,1.7542545795440674,Success
701,1.599273681640625,Success
702,1.7644617557525635,Success
703,1.7579455375671387,Success
704,2.067978858947754,Success
705,2.1001415252685547,Success
706,1.5567665100097656,Success
707,1.7592628002166748,Success
708,1.5008609294891357,Success
709,1.8810155391693115,Success
710,1.6077055931091309,Success
711,1.5511119365692139,Success
712,2.448824644088745,Success
713,1.5938689708709717,Success
714,2.41610050201416,Success
715,1.5919523239135742,Success
716,2.079148769378662,Success
717,1.271745204925537,Success
718,1.7570788860321045,Success
719,1.6018223762512207,Success
720,2.243875503540039,Success
721,1.7515225410461426,Success
722,2.0700197219848633,Success
723,1.9272239208221436,Success
724,2.24867582321167,Success
725,1.9165494441986084,Success
726,1.7960760593414307,Success
727,1.6805274486541748,Success
728,1.8049085140228271,Success
729,1.6750133037567139,Success
730,1.765981912612915,Success
731,1.7515175342559814,Success
732,1.6759138107299805,Success
733,2.523123025894165,Success
734,1.8097848892211914,Success
735,1.6272428035736084,Success
736,1.9046871662139893,Success
737,1.7446608543395996,Success
738,1.602783441543579,Success
739,1.583970308303833,Success
740,1.768735408782959,Success
741,1.7585690021514893,Success
742,1.7953500747680664,Success
743,2.0375638008117676,Success
744,1.6894049644470215,Success
745,1.6323158740997314,Success
746,1.650447130203247,Success
747,1.626927375793457,Success
748,1.551980972290039,Success
749,1.8165104389190674,Success
750,1.4937584400177002,Success
751,1.6732523441314697,Success
752,1.7466998100280762,Success
753,1.6230323314666748,Success
754,1.8934791088104248,Success
755,2.0924148559570312,Success
756,1.631955623626709,Success
757,1.7130568027496338,Success
758,2.0888290405273438,Success
759,2.1237478256225586,Success
760,2.3566513061523438,Success
761,1.7730934619903564,Success
762,1.9048521518707275,Success
763,2.072056770324707,Success
764,1.6531953811645508,Success
765,2.3044354915618896,Success
766,1.9865608215332031,Success
767,2.061389923095703,Success
768,2.1375949382781982,Success
769,2.1528873443603516,Success
770,2.6529653072357178,Success
771,2.3925623893737793,Success
772,3.292543411254883,Success
773,2.412447452545166,Success
774,2.084073066711426,Success
775,2.0787322521209717,Success
776,2.2244060039520264,Success
777,1.8613197803497314,Success
778,1.984010934829712,Success
779,1.7547688484191895,Success
780,1.7686491012573242,Success
781,2.562777519226074,Success
782,1.9251177310943604,Success
783,2.1210224628448486,Success
784,3.2950501441955566,Success
785,5.267991781234741,Success
786,3.2143211364746094,Success
787,3.0496480464935303,Success
788,2.8064770698547363,Success
789,3.5933597087860107,Success
790,3.9964985847473145,Success
791,3.990753650665283,Success
792,4.874272108078003,Success
793,4.380398988723755,Success
794,3.8623833656311035,Success
795,4.177839994430542,Success
796,3.6716766357421875,Success
797,4.208778619766235,Success
798,3.7602787017822266,Success
799,3.550563097000122,Success
800,3.1005730628967285,Success
801,3.7293508052825928,Success
802,3.6399810314178467,Success
803,3.9186887741088867,Success
804,3.7979366779327393,Success
805,3.87845778465271,Success
806,4.219619512557983,Success
807,4.025612115859985,Success
808,3.7541191577911377,Success
809,3.618295192718506,Success
810,3.735968828201294,Success
811,3.741950750350952,Success
812,3.312537908554077,Success
813,3.239701271057129,Success
814,2.3559062480926514,Success
815,2.359832525253296,Success
816,3.082385778427124,Success
817,3.3281211853027344,Success
818,3.7061634063720703,Success
819,3.7093424797058105,Success
820,3.1646952629089355,Success
821,3.3669517040252686,Success
822,4.378830909729004,Success
823,3.168949604034424,Success
824,2.9012701511383057,Success
825,3.2335169315338135,Success
826,2.788262128829956,Success
827,3.881263256072998,Success
828,3.4768271446228027,Success
829,3.5882973670959473,Success
830,3.8390800952911377,Success
831,4.234062910079956,Success
832,2.777094841003418,Success
833,3.470586061477661,Success
834,3.3642966747283936,Success
835,4.273234844207764,Success
836,3.695594310760498,Success
837,3.7223339080810547,Success
838,3.702018976211548,Success
839,4.186209201812744,Success
840,3.492466449737549,Success
841,5.694840669631958,Success
842,3.6147844791412354,Success
843,2.605762004852295,Success
844,3.046485424041748,Success
845,3.4540975093841553,Success
846,3.781938314437866,Success
847,3.4730124473571777,Success
848,3.5327248573303223,Success
849,3.8495962619781494,Success
850,3.498063802719116,Success
851,2.468520402908325,Success
852,2.655937433242798,Success
853,3.0528533458709717,Success
854,2.8729119300842285,Success
855,2.448974609375,Success
856,2.8386919498443604,Success
857,2.878376007080078,Success
858,2.0646395683288574,Success
859,2.589224338531494,Success
860,2.205162525177002,Success
861,2.084883689880371,Success
862,1.9233217239379883,Success
863,2.3871872425079346,Success
864,1.7612926959991455,Success
865,1.6519622802734375,Success
866,2.7275328636169434,Success
867,1.705820083618164,Success
868,1.7576396465301514,Success
869,2.4020817279815674,Success
870,1.759491205215454,Success
871,1.9178681373596191,Success
872,1.7533371448516846,Success
873,1.9265713691711426,Success
874,1.631089687347412,Success
875,1.714595079421997,Success
876,1.749624252319336,Success
877,2.016411781311035,Success
878,1.181929111480713,Success
879,2.5640273094177246,Success
880,2.7147085666656494,Success
881,2.725203514099121,Success
882,1.956930160522461,Success
883,3.5443084239959717,Success
884,2.662848472595215,Success
885,3.0258352756500244,Success
886,2.438652753829956,Success
887,2.3701069355010986,Success
888,2.0692479610443115,Success
889,2.769174337387085,Success
890,2.9891295433044434,Success
891,2.152522087097168,Success
892,2.8621671199798584,Success
893,1.714585542678833,Success
894,2.640852689743042,Success
895,2.4042093753814697,Success
896,1.9803416728973389,Success
897,2.079132080078125,Success
898,2.2997848987579346,Success
899,3.3114356994628906,Success
900,2.9003517627716064,Success
901,2.275669813156128,Success
902,2.3676085472106934,Success
903,2.0341310501098633,Success
904,1.7628769874572754,Success
905,2.2400403022766113,Success
906,1.0175480842590332,Success
907,2.0271687507629395,Success
908,1.7336599826812744,Success
909,1.7225499153137207,Success
910,1.6243748664855957,Success
911,2.754739761352539,Success
912,2.139730453491211,Success
913,2.0221588611602783,Success
914,1.277883529663086,Success
915,1.9332294464111328,Success
916,2.187533378601074,Success
917,1.874969244003296,Success
918,2.007876396179199,Success
919,1.6476619243621826,Success
920,2.1947507858276367,Success
921,1.6260528564453125,Success
922,2.466228485107422,Success
923,1.826291799545288,Success
924,0.9410560131072998,Success
925,1.7625951766967773,Success
926,1.9241416454315186,Success
927,0.9623992443084717,Success
928,2.126598596572876,Success
929,2.19032883644104,Success
930,1.6356604099273682,Success
931,1.6121225357055664,Success
932,1.7259178161621094,Success
933,1.8858294486999512,Success
934,1.6741890907287598,Success
935,1.7058525085449219,Success
936,2.6398110389709473,Success
937,1.8001208305358887,Success
938,1.629650592803955,Success
939,2.3690185546875,Success
940,0.973423957824707,Success
941,1.589418888092041,Success
942,1.6919562816619873,Success
943,1.877479076385498,Success
944,1.6448554992675781,Success
945,1.7037289142608643,Success
946,1.9193999767303467,Success
947,2.7176616191864014,Success
948,1.8688132762908936,Success
949,1.8157970905303955,Success
950,2.8224689960479736,Success
951,1.974743366241455,Success
952,1.8560636043548584,Success
953,2.6135594844818115,Success
954,1.4587347507476807,Success
955,1.9054789543151855,Success
956,2.409215211868286,Success
957,1.4471936225891113,Success
958,1.9046576023101807,Success
959,2.089334011077881,Success
960,2.468597173690796,Success
961,1.940704345703125,Success
962,2.139239549636841,Success
963,1.7620844841003418,Success
964,2.014709234237671,Success
965,1.7524452209472656,Success
966,1.3753926753997803,Success
967,2.6946632862091064,Success
968,1.431668758392334,Success
969,1.5042996406555176,Success
970,2.6192092895507812,Success
971,1.7732882499694824,Success
972,1.437044620513916,Success
973,1.527109146118164,Success
974,1.9845249652862549,Success
975,1.4675543308258057,Success
976,1.3933892250061035,Success
977,1.6916921138763428,Success
978,1.8908665180206299,Success
979,1.550281286239624,Success
980,1.3737115859985352,Success
981,1.234640121459961,Success
982,2.22763729095459,Success
983,2.240635395050049,Success
984,1.599177360534668,Success
985,1.137047290802002,Success
986,1.415788173675537,Success
987,1.935607671737671,Success
988,1.1422009468078613,Success
989,1.4137921333312988,Success
990,1.438452959060669,Success
991,2.0165979862213135,Success
992,1.5090014934539795,Success
993,2.276169538497925,Success
994,1.246842622756958,Success
995,1.5809552669525146,Success
996,1.6019070148468018,Success
997,1.442444086074829,Success
998,1.9246532917022705,Success
999,1.5997645854949951,Success
1000,1.9861462116241455,Success
